Num_units,Intercept,Influence_level,Model,Replication,Measurement,Loss,R2,Imp_F,Imp_Z1,Imp_Z2
0,0,1,SVR,5,W1,0.041830883,0.958392004,0.3149433766585524,1.5329967681886028,-5.004872548842742e-05
0,0,1,SVR,5,W2,0.077624022,0.922789581,0.2299807237729107,1.5175924255207816,-0.00010610741995258355
0,0,1,RF-R,5,X,0.023901757,0.976225599,0.35793991442572437,1.3720671495763601,-0.0005223143686814535
0,0,1,RF-R,5,W1,0.065196915,0.935150473,0.2942667586390744,1.3850933527103266,0.0005232012743318192
0,0,1,RF-R,5,W2,0.108029519,0.892546093,0.21014030574016634,1.402149630359482,-0.002515459420616417
0,0,1,XGBoost-R,5,X,0.004028732,0.993499431,0.38250469795579917,1.512746472986725,0.000532512218803316
0,0,1,XGBoost-R,5,W1,0.044549465,0.938548511,0.31344129148915273,1.5319867123961066,-0.0009080659431807914
0,0,1,XGBoost-R,5,W2,0.084772334,0.898044119,0.21895774452258587,1.5249558149029077,0.0057219067099156026
0,0,1,MLP-R,5,X,0.001902776,0.998107362,0.38602735753296913,1.5223279699696382,2.646575366371806e-06
0,0,1,MLP-R,5,W1,0.041902397,0.958320871,0.3125808211962862,1.5265303584354593,-4.7394352412488684e-05
0,0,1,MLP-R,5,W2,0.077552468,0.922860754,0.22623440433506214,1.5244659083277796,-2.6372295122945034e-05
0,0,1,MLR,6,X,0.001931226,0.997988454,0.4370741515021212,1.6249016440034993,-2.3864489438807367e-06
0,0,1,MLR,6,W1,0.042330369,0.955909102,0.35867696627297074,1.616111336194034,-2.313949914004576e-05
0,0,1,MLR,6,W2,0.06579099,0.931472748,0.2810763139814357,1.6384251794166356,0.00013107222672051889
0,0,1,SVR,6,X,0.001928691,0.997991094,0.43685614896550495,1.6250703644260813,-2.4274146631531048e-06
0,0,1,SVR,6,W1,0.043800483,0.954377844,0.34723176937040884,1.6089931811781906,-0.00014287572514344317
0,0,1,SVR,6,W2,0.065761786,0.931503166,0.28555841062065895,1.6393454999761357,0.00020959483623443908
0,0,1,RF-R,6,X,0.021101124,0.978021275,0.3898264302041826,1.4722398696124,0.0029141849986260905
0,0,1,RF-R,6,W1,0.061143991,0.936313016,0.3131094152802944,1.4821326563667265,0.0013600637068417964
0,0,1,RF-R,6,W2,0.092578693,0.903570937,0.2543915428723476,1.478239200933241,0.0049240746746895825
0,0,1,XGBoost-R,6,X,0.005110032,0.990677806,0.43645193475149585,1.588286404289694,0.0002084136058341346
0,0,1,XGBoost-R,6,W1,0.046239396,0.937549071,0.3551158641918073,1.5969351387477404,0.0023792893976057107
0,0,1,XGBoost-R,6,W2,0.078121302,0.892421423,0.2798667361421988,1.6141216966938754,-0.0072252744647113955
