Num_units,Intercept,Influence_level,Model,Replication,Measurement,Loss,Accuracy,F1_score,Imp_F,Imp_Z1,Imp_Z2
0,0,1,RF-C,4,X,0.17,0.83,0.830845771,0.09249999999999994,0.2855,0.00824999999999997
0,0,1,RF-C,4,W1,0.19,0.81,0.81372549,0.039000000000000055,0.28900000000000003,0.012250000000000049
0,0,1,RF-C,4,W2,0.195,0.805,0.8,0.03675000000000006,0.2767500000000001,0.0025000000000000356
0,0,1,XGBoost-C,4,X,0.1675,0.785,0.779487179,0.06150000000000002,0.23775000000000007,-0.001499999999999968
0,0,1,XGBoost-C,4,W1,0.1925,0.7525,0.749367089,0.025499999999999946,0.23774999999999996,-0.015000000000000036
0,0,1,XGBoost-C,4,W2,0.19,0.76,0.766990291,0.05150000000000001,0.22975000000000004,-0.006499999999999983
0,0,1,MLP-C,4,X,0.1625,0.8375,0.83627204,0.08825000000000002,0.30575,0.0035000000000000252
0,0,1,MLP-C,4,W1,0.1925,0.8075,0.808933002,0.05025000000000002,0.28400000000000003,0.0012499999999999734
0,0,1,MLP-C,4,W2,0.1825,0.8175,0.814249364,0.053750000000000006,0.28725,0.005999999999999994
0,0,1,LogReg,5,X,0.2,0.8,0.793814433,0.06275000000000006,0.24925000000000005,-0.00249999999999998
0,0,1,LogReg,5,W1,0.2025,0.7975,0.792838875,0.05649999999999998,0.25675,-0.000250000000000028
0,0,1,LogReg,5,W2,0.2075,0.7925,0.786632391,0.042249999999999996,0.25925,0.0012499999999999734
0,0,1,SVC,5,X,0.2025,0.7975,0.791773779,0.07175,0.238,-0.0070000000000000175
0,0,1,SVC,5,W1,0.2125,0.78,0.773195876,0.04475000000000001,0.23874999999999996,-0.013749999999999995
0,0,1,SVC,5,W2,0.21,0.7875,0.781491003,0.041249999999999974,0.252,0.002749999999999986
0,0,1,RF-C,5,X,0.175,0.825,0.825,0.10099999999999994,0.2724999999999999,0.014499999999999947
0,0,1,RF-C,5,W1,0.2,0.8,0.794871795,0.056750000000000037,0.2612500000000001,0.000250000000000028
0,0,1,RF-C,5,W2,0.1925,0.8075,0.798955614,0.07524999999999998,0.2587499999999999,0.016749999999999998
0,0,1,XGBoost-C,5,X,0.18,0.79,0.794117647,0.09800000000000005,0.22325000000000003,0.007500000000000029
0,0,1,XGBoost-C,5,W1,0.1875,0.7525,0.761445783,0.053249999999999964,0.21249999999999997,-0.004250000000000054
0,0,1,XGBoost-C,5,W2,0.1825,0.7425,0.743142145,0.04825000000000005,0.20275000000000007,-0.005499999999999972
0,0,1,MLP-C,5,X,0.1875,0.8125,0.808184143,0.07599999999999998,0.25425,0.0002499999999999947
0,0,1,MLP-C,5,W1,0.2,0.8,0.795918367,0.06025000000000004,0.26175000000000004,0.000250000000000028
0,0,1,MLP-C,5,W2,0.2025,0.7975,0.78961039,0.049249999999999995,0.26525,0.006499999999999973
0,0,1,LogReg,6,X,0.215,0.785,0.77486911,0.06925000000000005,0.24975000000000006,0.004750000000000032
0,0,1,LogReg,6,W1,0.2025,0.7975,0.788511749,0.08249999999999999,0.25525000000000003,0.0009999999999999788
0,0,1,LogReg,6,W2,0.21,0.79,0.780104712,0.06725000000000003,0.26175000000000004,0.0025000000000000356
0,0,1,SVC,6,X,0.2025,0.7925,0.786632391,0.07775,0.2525,0.016249999999999987
0,0,1,SVC,6,W1,0.1975,0.8025,0.796915167,0.0895,0.265,0.017749999999999988
0,0,1,SVC,6,W2,0.215,0.78,0.772020725,0.05950000000000002,0.25250000000000006,0.005750000000000022
0,0,1,RF-C,6,X,0.2175,0.7825,0.774025974,0.07899999999999999,0.2505,0.018249999999999968
0,0,1,RF-C,6,W1,0.1975,0.8025,0.795865633,0.07274999999999998,0.277,0.02649999999999999
0,0,1,RF-C,6,W2,0.2225,0.7775,0.772378517,0.03999999999999996,0.26524999999999993,0.0012499999999999734
0,0,1,XGBoost-C,6,X,0.225,0.775,0.766839378,0.08800000000000002,0.24500000000000002,0.02450000000000001
0,0,1,XGBoost-C,6,W1,0.2,0.76,0.753846154,0.07075000000000001,0.22624999999999998,0.004000000000000015
0,0,1,XGBoost-C,6,W2,0.2175,0.7425,0.731070496,0.04850000000000004,0.22575000000000006,-0.00899999999999993
0,0,1,MLP-C,6,X,0.205,0.795,0.78974359,0.08175000000000003,0.2535,0.017750000000000044
