Num_units,Intercept,Influence_level,Model,Replication,Measurement,Loss,R2,Imp_F,Imp_Z1,Imp_Z2
0,0,1,SVR,5,W1,0.026786675,0.974645914,0.08001981242514987,1.9028404857175638,-4.0590550278607475e-06
0,0,1,SVR,5,W2,0.053101159,0.949738766,0.01705385869204633,1.8702644550955785,-2.686232335225025e-06
0,0,1,RF-R,5,X,0.010407586,0.990149026,0.10801832903588542,1.8200025702394143,0.0019011047079244392
0,0,1,RF-R,5,W1,0.036384676,0.965561228,0.06870252821380035,1.8082002488401308,0.001393628178227746
0,0,1,RF-R,5,W2,0.067123792,0.936466083,0.018024084460179602,1.7639872219948234,0.0006473491168662137
0,0,1,XGBoost-R,5,X,0.004428808,0.995739052,0.11431148504660449,1.9045238290049677,0.0003074213592185626
0,0,1,XGBoost-R,5,W1,0.030020785,0.963463012,0.06955966914644009,1.8748283166165198,-0.00031208412001166864
0,0,1,XGBoost-R,5,W2,0.056770099,0.930592245,0.01534475948610966,1.8538042186902506,-0.00018381544935898165
0,0,1,MLP-R,5,X,0.002654125,0.997487822,0.11566354873815662,1.9083041350011503,3.8735060824857115e-05
0,0,1,MLP-R,5,W1,0.026422085,0.974991005,0.07278678101104635,1.8944479976065125,-1.4477088580189257e-05
0,0,1,MLP-R,5,W2,0.052286264,0.950510079,0.020729638303704077,1.8662437985913953,-2.2569216109180613e-05
0,0,1,MLR,6,X,0.002689934,0.997324001,0.12023399072765514,1.9163270622236077,0.0
0,0,1,MLR,6,W1,0.024755177,0.975373059,0.0760912493651004,1.9124312804484465,3.4186232253230477e-05
0,0,1,MLR,6,W2,0.048667369,0.951584735,0.023832702018327247,1.9242998920485928,0.0
0,0,1,SVR,6,X,0.002698537,0.997315442,0.11996154289103936,1.914685111409586,-4.653734582904523e-06
0,0,1,SVR,6,W1,0.025690034,0.974443044,0.06426390140363424,1.9092034665753925,1.5967446983999877e-05
0,0,1,SVR,6,W2,0.052009632,0.948259786,0.030173874836759696,1.888930763338547,0.000855998614524367
0,0,1,RF-R,6,X,0.010044182,0.990007848,0.1146748861332831,1.8336211803015963,8.104536200100875e-05
0,0,1,RF-R,6,W1,0.03014815,0.970008021,0.07628229267110949,1.8325835794735,0.0021840787581123623
0,0,1,RF-R,6,W2,0.061436271,0.938881977,0.021292805426316962,1.8296394796052113,0.0008628376979763819
0,0,1,XGBoost-R,6,X,0.00460061,0.994441861,0.1165787227582757,1.9084259943915043,0.00026893594901793437
0,0,1,XGBoost-R,6,W1,0.024542691,0.969790687,0.07823752880922685,1.9016040300646118,0.003177883800218051
0,0,1,XGBoost-R,6,W2,0.049252737,0.931341152,0.019472029296804548,1.8866735397346985,0.0007167487061832345
0,0,1,MLP-R,6,X,0.002702646,0.997311354,0.12024202611528256,1.915634959326218,-5.73779166328503e-06
0,0,1,MLP-R,6,W1,0.024242247,0.975883331,0.07624721961755279,1.9090890740123634,5.369783990882837e-05
0,0,1,MLP-R,6,W2,0.048547711,0.951703773,0.023239958554674967,1.9268228967961822,9.728630742369404e-05
0,0,1,MLR,7,X,0.002306772,0.997909121,0.10156193105221459,1.9354620092426642,-6.144823599951721e-08
0,0,1,MLR,7,W1,0.023419933,0.978771964,0.06184257751621729,1.9215379656946439,6.6750249050007145e-06
0,0,1,MLR,7,W2,0.045979513,0.958323761,0.020354164502186557,1.9101733476120208,0.0
0,0,1,SVR,7,X,0.007193952,0.993479337,0.10097516192098455,1.9012782674195505,-0.0011616005764736536
